id,copy_id,title,country,year,type,length,crew,text_de,text_en
323310,323308,Ring Classics No. 9 Ali-Chuvalo,US,,Dokumentar,8,,Ring Classics No. 9 - The Greatest Moments in Boxing History.  Höhepunkte des Kampfes: Muhammad Ali  ...,Ring Classics No. 9 - The Greatest Moments in Boxing History.  Highlights of the fight: Muhammad Ali ...
323314,323312,Ring Classics No. 38 Frazier-Quarry,US,,Dokumentar,8,,Ring Classics No. 38 - The Greatest Moments in Boxing History.  Höhepunkte des Kampfes: Joe Frazier  ...,Ring Classics No. 38 - The Greatest Moments in Boxing History.  Highlights of the fight: Joe Frazier ...
323318,323316,Ring Classics No. 52 Frazier-Ellis,US,,Dokumentar,8,,Ring Classics No. 52 - The Greatest Moments in Boxing History.  Höhepunkte des Kampfes: Joe Frazier  ...,Ring Classics No. 52 - The Greatest Moments in Boxing History.  Highlights of the fight: Joe Frazier ...
323322,323320,Ring Classics No. 74 Ali-Norton,US,,Dokumentar,8,,Ring Classics No. 74 - The Greatest Moments in Boxing History.  Höhepunkte des Kampfes: Muhammad Ali ...,Ring Classics No. 74 - The Greatest Moments in Boxing History.  Highlights of the fight: Muhammad Al ...
323326,323324,Ring Classics No. (?) Marciano-Charles,US,,Dokumentar,8,,Ring Classics No. (?) - The Greatest Moments in Boxing History.  Höhepunkte des Kampfes: Rocky Marci ...,Ring Classics No. (?) - The Greatest Moments in Boxing History.  Highlights of the fight: Rocky Marc ...
323330,323328,The greatest Fights of the Century,US,,Dokumentar,8,,"Die Höhepunkte zweier Boxkämpfe:  1. Tony Canzoneri vs. Lou Ambers, 10.5.1935 in New York, Sieg für  ...","The highlights of two Boxfights:  1. Tony Canzoneri vs. Lou Ambers, 10.5.1935 in New York, Canzoneri ..."
323334,323336,Highlights of the famous Fights,US,,Dokumentar,8,,"Die Höhepunkte zweier Boxkämpfe:  1. Gene Tunney vs. Tom Gibbons, 5.6.1925 in New York, Sieg für Tun ...","Die Höhepunkte zweier Boxkämpfe:  1. Gene Tunney vs. Tom Gibbons, 5.6.1925 in New York, Tunney wins  ..."
323344,323342,Ring Classics No. 4 Dempsey-Sharkey,US,,Dokumentar,9,,Ring Classics No. 4 - The Greatest Moments in Boxing History.  Höhepunkte des Kampfes: Jack Dempsey  ...,Ring Classics No. 4 - The Greatest Moments in Boxing History.  Highlights of the fight: Jack Dempsey ...
323347,323349,Unten im Fuchsloch,SZ,,Experimentalfilm,12,,Der Film zeigt in vielen überblendungen und kurzen Sequenzen (3 bis 10 Bilder dann Schwarzfilm) zuer ...,"The film shows, made up of short sequences (3 to 10 frames alternated with black film) and many diss ..."
323355,323357,Malfilm,SZ,1971,Experimentalfilm,7,,"nicht gesichtet, da sehr stark verwölbt. Bemalter Film.",not viewed because of condition. Painted film.
323359,323361,Stanley Cup '70,US,,Dokumentar,8,,Höhepunkte des Playoff-Finals 1970 zwischen den Boston Bruins und den St. Louis Blues.  Boston Bruin ...,Highlights of the playoff final 1970 between the Boston Bruins and the St. Louis Blues.  Boston Brui ...
323376,323378,SONATE Graubild Fraubild Blaubild &amp; Weisskader,SZ,1968,Experimentalfilm,5,HHK Schoenherr,zT Filmaufnahmen zT bemalte Weisskader,Partially film images partially painted white frames.
323389,323391,Play 20,SZ,1973,Experimentalfilm,18,,"Ein Hausabriss in Berlin, mit lanssamem Travelling immer wieder an der gleichen Stelle entlang, bis  ...","A house is being demolished, the camrea travels along the same path over and over again until the ho ..."
323406,323408,The Indianapolis 500 1969,US,,Dokumentar,13,,"Höhepunkte, darunter vorwiegend Ausfälle und Unfälle, des Indianapolis-500-Rennen von 1969. Es werde ...","Highlights, mainly drop outs and crashes, of the Indianapolis 500 race from 1969. There are showed s ..."
323420,323422,Abbruch,SZ,1968,Experimentalfilm,14,HHK Schoenherr,"Das Original Material, das zum Teil für den Film PLAY 20 benutzt wurde, hier aber anders montiert is ...",The original material that was later reused for the film PLAY 20. It shows the demolition of a house ...
323424,323426,Templomok ès kolostorok,HU,1982,Dokumentar,10,,Kirchenanlagen in romanischer und gotischer Architektur. Rolle der Klöster. Ordenstrachten. Pflichte ...,Church plans in Romanesque and Gothic architecture. Role of the monasteries. Order costumes. Obligat ...
323432,323434,Juan Manuel Fangio,Italien,,Dokumentar,9,,"Galleria dei campioni - Juan Manuel Fangio.   D'all Epopea di Fangio, della cineteca BP.  Zusammenfa ...","Galleria dei campioni - Juan Manuel Fangio.   D'all Epopea di Fangio, della cineteca BP.  Abstract o ..."
323440,323442,Play 6,SZ,1969,Experimentalfilm,4,,Bemalt. Viele leere Bilder.,
323449,323451,Fussball-WM 74 - Die schönsten Tore der Weltmeisterschaft,Deutschland,1974,Dokumentar,15,,"Es werden die schönsten Tore der Fussball-WM 1974 gezeigt, zum Teil mit Wiederholungen in Zeitlupe. ","There are showed the most beautiful goals of the World Cup 1974, some of them are replayed in slow-m ..."
323460,323458,Famous Fights - Great Lightweight Bouts,US,,Dokumentar,8,,"Die Höhepunkte folgender Boxkämpfe:  1. Kid Gavilan vs. Walter Cartier, 14.12.1951 in New York, Sieg ...","The highlights of the following boxfights:  1. Kid Gavilan vs. Walter Cartier, 14.12.1951 in New Yor ..."
323465,323463,Highlights of famous Fights,US,,Dokumentar,8,,"Die Höhepunkte folgender Boxkämpfe:  1. Max Schmeling vs. Mickey Walker, 26.9.1932 in New York, Sieg ...","The highlights of the following boxfights:  1. Max Schmeling vs. Mickey Walker, 26.9.1932 in New Yor ..."
323483,323485,Bergslagen - Industrierevier in Mittelschweden,GW,1967,Dokumentar,19,Dr.H.J.Hoßfeld,"Zur Einführung wird die Industriegeschichte der Region Bergslagen erläutert: Wasser, Holz und Eisene ...","A film about the Bergslagen region, an area dominated by timber and iron ore as natural resources. T ..."
323492,323494,F. A. Cup Final 1979,GB,,Dokumentar,8,,"F. A. Cup Final 1979, Arsenal - Manchester Utd. 3-2  Tore und Höhepunkte eines legendären Fussballsp ...","F. A. Cup Final 1979, Arsenal - Manchester Utd. 3-2  Goals and highlights of a legendary football ga ..."
323522,323524,1977 F. A. Cup Final,GB,,Dokumentar,7,,"F. A. Cup Final 1977, Manchester Utd. - Liverpool 2-1  Tore und Höhepunkte des Spiels.  Tore: 51' Pe ...","F. A. Cup Final 1977, Manchester Utd. - Liverpool 2-1  Goals and highlights of the game.  Goals: 51' ..."
323532,323534,1977 European Cup Final,GB,,Dokumentar,7,,"European Cup Final 1977, Liverpool F.C. - Borussia MGB 3-1(Europapokal der Landesmeister)  Tore und  ...","European Cup Final 1977, Liverpool F.C. - Borussia MGB 3-1  Goals and highlights of the game. Goals: ..."
323542,323544,Menschen in Wolgograd,GE,1964,Dokumentar,23,Jürgen Neven du Mont,Der Film startet mit einem kurzen historischen Abriss sowie Strassenszenen aus dem neu erbauten Wolg ...,A film about life and work in Wolgograd. Light is being shed on aspects such as economy (tractor fac ...
323547,323549,Deutschland Fussballweltmeister 1954,Deutschland,,Dokumentar,4,,"König Fussball – Blick in die Welt  Höhepunkte des Finals in Bern (BR Deutschland-Ungarn, ""Das Wunde ...","König Fussball – Blick in die Welt  Highlights of the final in Bern (Germany-Ungary, ""The Miracle of ..."
323565,323567,HOT DOG,,,Dokumentar,12,,Das gesamte Repertoire des Akrobatenskilaufs: Mogul - Ballett- Sprünge.  Diverse FahrerInnen der dre ...,The whole repertoire of acrobatic skiing: mogul - ballet - jumps.  Various skiers of the three disci ...
323574,323576,The History of Walton,UK,1952,Dokumentar,13,John Daborn,"Der Film schildert die Geschichte von Walton-on-Thames, einer Stadt im Borough Elmbridge in der Graf ...","The film recounts the history of Walton-on-Thames, a city of Elmbridge borough in Surrey, southeast  ..."
323605,323607,Psychoza,CS,1966,Amateur,11,,"Zeichentrickfilm mit zusätzlich ausgeschnittenen Symbolen. Durch Presse, Rundfunk und Fernsehen werd ...","Its a Cartoon with additional cut-out symbols. A man hears news through the press, radio and televis ..."
323611,323613,Pep vs. Saddler,US,,Dokumentar,8,,Ring Classics – Rare electrifying fight films.  Höhepunkte des Kampfes zwischen Willie Pep und Sandy ...,Ring Classics – Rare electrifying fight films.  Highlights of the fight between Willie Pep and Sandy ...
323617,323619,Das Rodungsfeuer,SZ,1990,Trickfilm,6,Angelina Sofia,Gezeichntere Film: Eine Wildkatzenfamilie erlebt die Zerstörung ihres Lebensraums durch ein Bauproje ...,A wild cat family is living in the wildness until human destroy the environment. The cats are captur ...
323634,323636,Der kleine Clown,GE,1985,Amateur,10,Andreas Dresen,"Märchen? Legende? Gleichnis? Überwirklichkeit? Der kleine Clown erscheint in Situationen, die man in ...","Fairytale, legend, parable, superreality? The little clown appears in situations which in common lan ..."
323638,323640,Olympiade 1972 München,West Germany,1972,Dokumentar,17,,Ein Überblick über die Olympischen Spiele 1972 in München: Von der Eröffnungsfeier mit dem olympisch ...,"An overview of the Olympic Games 1972 in Munich: From the opening ceremony with the Olympic Fire, co ..."
323710,323712,Takt?,GE,1984,Amateur,6,,"""So wie die alten sungen, so zwitschern auch die Jungen"". Dass das nicht immer so ist, zeigt dieser  ...","""Like father like son"" This animated cartoon shows that this is not invariably the case."
323714,323716,Abenteuerliche Reise durch Bolivien und Chile - Durch Schlamm und Wasser zu Salz und Göttern,SZ,1989,Dokumentar,88,Max Hänsli,T: Durch/ Schlamm/ und/ Wasser/ zu/ Salz/ und/ Göttern ZT: Eindrücke einer abenteuerlichen/ Expediti ...,Documentation of the travels trough Chile and Bolivia of a group of filmmakers.
323750,323752,Exit,BE,1983,Amateur,9,"Kempeneers, W.",Ein fantastischer Traum in dem man einen seltsamen Menschen in seinem Kampf für das Überleben folgt  ...,A fantastic dream showing a strange character trying to survive... a tiny particle lost in infinity.
323760,344475,Falkenbeize,GW,1986,Dokumentar,11,"und Beratung Dr.S. Schwenk, Uni.Erlangen, H. Helmigk, D. Kollinger, Dr. O. Witt Deutscher  Falkenord","Mittelalter, Jagt mit Falken gehört zum höfischen Leben. Falkenbeize; Nahrung für die Falken. Koment ...","Middle Ages, hunting with falcons is part of courtly life. Hawking; food for the hawks. Comment in t"
323770,323772,Allons les enfants,FR,1963,Amateur,3,Malaisy,Der Film zeigt die Kurzversion des Lebens. Sperma - Säugling - Knaben in einer Reihe stehend um von  ...,The film shows the short version of life. Sperm - infant - boy standing in a row to be vaccinated by ...
323796,323798,Mole 207,GW,1962,Amateur,11,"Bauer, O.",Der Film ist eine Studie über einen kleinen Binnenhafen. Mensch und Maschine als Geschehen im Mittel ...,The film is a study of a small inland port. This movie was shot deliberately on black-and-white mate ...
323803,323805,Von den Anden zum Zuckerhut - Eine Traumreise durch Südamerika,SZ,1991,Dokumentar,81,Mathias Bundi,"Der erste Film ""Palast auf Rädern"" handelt von einer Zugreise auf dem ehemaligen Maharaja Express. G ...",The film describes a journey from Ecuador to Brazil.
323819,323821,Concertino,FR,1982,Amateur,11,"Benoit, Y.","Eine Lichtung im Wald, ein Klavier und ein seltsamer Pianist... Yves Benoit und seine Freunde, deren ...","A clearing, a piano and a strange pianist... Yves Benoit and his Friends whose films have frequently ..."
323840,323842,Geburt in einer Klinik,NE,1971,Dokumentar,18,E.Langhout,"Der Film, gefilmt an der Kliniek voor Verloskunde en Gynaecologie Wilhelmina Gasthuis, Universiteit  ...",The film shows the birth of a baby from labor to birth including the placenta.
323860,323862,Die Schweiz im Krieg: Der Sturm,,1974,Dokumentar,13,Werner Rings,"Ein Film über den Aussenminister Marcel Pilet-Golaz, spezifisch über die Auswirkungen seiner kontrov ...","A film about the controversial swiss minister of foreign affairs, Marcel Pilet-Golaz, specifically a ..."
323874,323876,Trekking in Borneo - Die Wildnis lockt,SZ,1982,Spielfilm,70,H. P. Beer,Der Film zeigt das Filmteam auf einer Reise durch Borneo. Der Film hat kaum Kommentar und zeigt haup ...,A journey of a film crew trough Borneo.
323888,323890,Schnittpunkte,SZ,1970,Dokumentar,17,Rudolf Welten,"Ein SBB-Werbefilm  ""Eine Information über die Beziehung zwischen Industrie und Bahn in Europa.  Die  ...",A film about how cargo services assist the industry in the later 20th century in delivering commodit ...
323911,323913,Datenverarbeitung im Grosshandel,GW,1965,Dokumentar,23,,Der Film erläutert einerseits die wirtschaftlichen Verknüpfungen des Einzelhandels-Grosshandel-Indus ...,A film about electronic data computing in a wholesale company in the early era of computerization. E ...
323919,323921,King of the Grizzlies,US/CN,1970,Spielfilm,93,Ron Kelly,Disney Film über die spezielle Bindung zwischen einem Indianer und einem Grizzlybären. Moki ist Vora ...,"""Moki, a Cree Indian in the late 19th-century West, works as a foreman on the ranch belonging to his ..."
323942,323944,Wünsche,GW,1962,Spielfilm,25,Wolf Wirth,"""Wünsche"" bezieht sich hier auf den Wunsch junger Frauen, Schauspielerinnen zu werden. Man sieht ein ...",A film about a young girl participating in her first audition for a role in the film industry.
323954,323956,Streifzüge durch Indien,GW,,Dokumentar,24,,Der Film zeigt Bilder aus den Städten Bombay und Bangalore sowie ländliche Szenen Beleuchtet wird ei ...,A film about indian society and its everyday life between modern lifestyle and traditional religious ...
323974,323976,Die Scooterfahrer,GW,1988,Dokumentar,16,Christian Weisenborn,"""Inmitten der Reisterrassen der Provinz Banaue im Norden der Philippinen liegt das kleine Dorf Patti ...",A film about five boys in the Philippines who collect precious firewood for their families. They mus ...
323996,323998,Hufeisen - Herstellung früher und jetzt,GW,1981,Dokumentar,16,,"""Der Film stellt der handwerklichen Herstellung eines Hufeisens in einer Dorfschmiede die heutige Fe ...","A film about making horseshoes in 1936 and 1980, artisanal vs. industrial production of the horsesho ..."
324006,324008,Seile - Herstellung früher und jetzt,GW,1981,Dokumentar,17,,"""Im ersten Teil wird gezeigt, wie der Seiler auf seiner Reeperbahn (Reep = Seil) mit Hilfe einer ein ...","Ropemaking in two different eras. Made with hemp by hand on the ""Reeperbahn"", and made with artifici ..."
324059,324061,Voyage To The Bottom Of The Sea,US,1961,Spielfilm,18,Irwin Allen,"Ein U-Boot, die Seemöwe, ist unterwegs, als es plötzlich in Turbulenzen gerät. Nach einiger Zeit mit ...",Selected Scenes from the feature length movie. A submarine is attacked by a giant prehistoric octopu ...
324070,324072,"Hand, Maschine, Automat",GW,1980,Dokumentar,19,,"Ein Vergleich der Arbeitsschritte im Formenbau, zwischen Handarbeit, Bedienung einer Maschine und vo ...",A comparison of manual labor vs. fully automatic production in the metal casting industry. Implicati ...
324078,324080,Warlords Of Atlantis,US,1978,Spielfilm,42,Shane Rimmer,"Gut 40-minütiger Zusammenschnitt des Kinofilmes.  Auf einer Schifffahrt sind drei Abenteurer, ohne W ...",Excerpts from the feature length movie Warlords of Atlantis. 3 scientists are on board of a ship and ...
324104,324106,Escape From The Planet Of The Apes,US,1971,Spielfilm,11,Don Taylor,Ausschnitt aus dem gleichnamigen Spielfilm. Inhalt S8 Ausschnitt: Zwei Astronauten landen auf der Er ...,"Two astronauts arrive on earth, astonishingly they are both apes. The humans hold them captive, as t ..."
